marque,modele_dossier,modele,type_carburant,est_hybride,puissance_fiscale,conso_urbaine,conso_extraurbaine,conso_mixte,co2_gkm,masse_min_kg,masse_max_kg,carrosserie,gamme,motorisation
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,399999619","5,300000191","6,400000095",149.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,399999619","5,300000191","6,400000095",149.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,399999619","5,300000191","6,400000095",149.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES/GP,non,7,"8,300000191","5,300000191","6,400000095",148.0,1392,1392,BERLINE,MOY-INFER,autre
ALFA-ROMEO,GIULIETTA,GIULIETTA,GP/ES,non,7,"10,89999962","6,800000191","8,300000191",134.0,1392,1392,BERLINE,MOY-INFER,autre
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES/GP,non,7,"8,300000191","5,300000191","6,400000095",148.0,1392,1392,BERLINE,MOY-INFER,autre
ALFA-ROMEO,GIULIETTA,GIULIETTA,GP/ES,non,7,"10,89999962","6,800000191","8,300000191",134.0,1392,1392,BERLINE,MOY-INFER,autre
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,300000191","5,300000191","6,400000095",148.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,300000191","5,300000191","6,400000095",148.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,300000191","5,300000191","6,400000095",148.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,300000191","5,300000191","6,400000095",148.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,399999619","5,300000191","6,400000095",149.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,7,"8,399999619","5,300000191","6,400000095",149.0,1355,1355,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,400000095","3,599999905","4,300000191",112.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,400000095","3,599999905","4,300000191",112.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,5,"3,400000095",4,104.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,5,"3,400000095",4,104.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,5","3,700000048","4,400000095",114.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,5","3,700000048","4,400000095",114.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,5","3,700000048","4,400000095",114.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,5,"5,5","3,700000048","4,400000095",114.0,1385,1385,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,14,"10,80000019","5,800000191","7,599999905",177.0,1395,1395,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,14,"10,80000019","5,800000191","7,599999905",177.0,1395,1395,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,ES,non,14,"9,800000191","5,300000191",7,162.0,1395,1395,BERLINE,MOY-INFER,essence
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,"5,599999905","3,900000095","4,5",119.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,5,"3,700000048","4,199999809",110.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,5,"3,700000048","4,199999809",110.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,5,"3,700000048","4,199999809",110.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,7,5,"3,700000048","4,199999809",110.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,800000191","4,099999905","4,699999809",124.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,800000191","4,099999905","4,699999809",124.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,800000191","4,099999905","4,699999809",124.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,800000191","4,099999905","4,699999809",124.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,800000191","4,099999905","4,699999809",124.0,1395,1395,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,300000191",4,"4,5",119.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,300000191",4,"4,5",119.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,8,"5,300000191",4,"4,5",119.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,8,"5,300000191",4,"4,5",119.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,199999809","3,900000095","4,400000095",116.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,GIULIETTA,GIULIETTA,GO,non,9,"5,199999809","3,900000095","4,400000095",116.0,1410,1410,BERLINE,MOY-INFER,diesel
ALFA-ROMEO,MITO,MITO,ES,non,5,5,"3,799999952","4,199999809",99.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,5,"3,799999952","4,199999809",99.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,5,"3,799999952","4,199999809",88.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,5,"3,799999952","4,199999809",88.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"4,900000095","3,799999952","4,199999809",98.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"4,900000095","3,799999952","4,199999809",98.0,1205,1205,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,400000095","2,900000095","3,5",90.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,400000095","2,900000095","3,5",90.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,599999905",3,"3,599999905",95.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,599999905",3,"3,599999905",95.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,400000095","2,900000095","3,5",90.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,400000095","2,900000095","3,5",90.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,300000191","2,799999952","3,400000095",88.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,300000191","2,799999952","3,400000095",88.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,599999905",3,"3,599999905",95.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,599999905",3,"3,599999905",95.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,300000191","2,799999952","3,400000095",85.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,4,"4,300000191","2,799999952","3,400000095",85.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,5,"5,099999905","3,299999952",4,104.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,5,"5,099999905","3,299999952",4,104.0,1225,1225,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,ES/GP,non,6,"8,199999809","5,099999905","6,199999809",145.0,1220,1220,BERLINE,INFERIEURE,autre
ALFA-ROMEO,MITO,MITO,GP/ES,non,6,"10,60000038","6,599999905","8,100000381",131.0,1220,1220,BERLINE,INFERIEURE,autre
ALFA-ROMEO,MITO,MITO,ES/GP,non,6,"8,199999809","5,099999905","6,199999809",145.0,1220,1220,BERLINE,INFERIEURE,autre
ALFA-ROMEO,MITO,MITO,GP/ES,non,6,"10,60000038","6,599999905","8,100000381",131.0,1220,1220,BERLINE,INFERIEURE,autre
ALFA-ROMEO,MITO,MITO,ES,non,6,"7,599999905","4,800000191","5,800000191",136.0,1185,1185,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,6,"7,5","4,699999809","5,699999809",134.0,1165,1165,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,6,"7,5","4,699999809","5,699999809",134.0,1165,1165,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"7,599999905","4,699999809","5,800000191",134.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"7,599999905","4,699999809","5,800000191",134.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"7,599999905","4,699999809","5,800000191",134.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,4,"7,599999905","4,699999809","5,800000191",134.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,"7,300000191","4,599999905","5,599999905",130.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,"7,300000191","4,599999905","5,599999905",130.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,"7,300000191","4,599999905","5,599999905",130.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,5,"7,300000191","4,599999905","5,599999905",130.0,1155,1155,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,"7,400000095","4,5","5,599999905",129.0,1210,1210,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,"7,400000095","4,5","5,599999905",129.0,1210,1210,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,"8,100000381","4,800000191",6,139.0,1220,1220,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,"8,100000381","4,800000191",6,139.0,1220,1220,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,"7,099999905","4,5","5,5",126.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,"7,099999905","4,5","5,5",126.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,7,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,ES,non,9,7,"5,400000095","4,400000095",124.0,1245,1245,BERLINE,INFERIEURE,essence
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,300000191","3,799999952","4,400000095",114.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,300000191","3,799999952","4,400000095",114.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,300000191","3,799999952","4,400000095",114.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,300000191","3,799999952","4,400000095",114.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,199999809","3,700000048","4,300000191",112.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,199999809","3,700000048","4,300000191",112.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,199999809","3,700000048","4,300000191",112.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,MITO,MITO,GO,non,6,"5,199999809","3,700000048","4,300000191",112.0,1280,1280,BERLINE,INFERIEURE,diesel
ALFA-ROMEO,SPIDER,SPIDER,ES,non,12,"11,89999962","6,099999905","8,199999809",192.0,1565,1565,CABRIOLET,SUPERIEURE,essence
ALFA-ROMEO,SPIDER,SPIDER,GO,non,9,"7,099999905","4,400000095","5,400000095",142.0,1615,1615,CABRIOLET,SUPERIEURE,diesel
ALFA-ROMEO,SPIDER,SPIDER,GO,non,9,"7,099999905","4,400000095","5,400000095",142.0,1615,1615,CABRIOLET,SUPERIEURE,diesel
ASTON MARTIN,CYGNET,CYGNET,ES,non,5,"5,800000191","4,5",5,116.0,1063,1063,BERLINE,INFERIEURE,essence
ASTON MARTIN,CYGNET,CYGNET,ES,non,5,"6,099999905","4,599999905","5,199999809",120.0,1063,1063,BERLINE,INFERIEURE,essence
ASTON MARTIN,CYGNET,CYGNET,ES,non,5,"5,800000191","4,5",5,116.0,1063,1063,BERLINE,INFERIEURE,essence
ASTON MARTIN,CYGNET,CYGNET,ES,non,5,"6,099999905","4,599999905","5,199999809",120.0,1063,1063,BERLINE,INFERIEURE,essence
ASTON MARTIN,DB9,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1860,1860,COUPE,LUXE,essence
ASTON MARTIN,DB9,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1860,1860,COUPE,LUXE,essence
ASTON MARTIN,DB9,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1860,1860,COUPE,LUXE,essence
ASTON MARTIN,DB9,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1860,1860,COUPE,LUXE,essence
ASTON MARTIN,DB9 VOLANTE,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1965,1965,COUPE,LUXE,essence
ASTON MARTIN,DB9 VOLANTE,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1965,1965,COUPE,LUXE,essence
ASTON MARTIN,DB9 VOLANTE,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1965,1965,COUPE,LUXE,essence
ASTON MARTIN,DB9 VOLANTE,DB9,ES,non,44,"21,60000038",10,"14,30000019",333.0,1965,1965,CABRIOLET,LUXE,essence
ASTON MARTIN,ONE-77,ONE-77,ES,non,80,"38,90000153","14,5","23,89999962",555.0,1815,1815,COUPE,LUXE,essence
ASTON MARTIN,ONE-77,ONE-77,ES,non,80,"38,90000153","14,5","23,89999962",555.0,1815,1815,COUPE,LUXE,essence
ASTON MARTIN,ONE-77,ONE-77,ES,non,81,"41,09999847","14,89999962","24,5",572.0,1815,1815,COUPE,LUXE,essence
ASTON MARTIN,ONE-77,ONE-77,ES,non,81,"41,09999847","14,89999962","24,5",572.0,1815,1815,COUPE,LUXE,essence
ASTON MARTIN,RAPIDE S,RAPIDE,ES,non,49,"21,39999962","10,10000038","14,30000019",332.0,2065,2065,COUPE,LUXE,essence
ASTON MARTIN,RAPIDE S,RAPIDE,ES,non,49,"21,39999962","10,10000038","14,30000019",332.0,2065,2065,BERLINE,LUXE,essence
ASTON MARTIN,V12 VANTAGE,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,V12 VANTAGE,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,V12 VANTAGE ROADSTER,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1835,1835,COUPE,LUXE,essence
ASTON MARTIN,V12 VANTAGE ROADSTER,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1835,1835,COUPE,LUXE,essence
ASTON MARTIN,V12 ZAGATO,ZAGATO,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,V12 ZAGATO,ZAGATO,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,CABRIOLET,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,V8 VANTAGE ROADSTER,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1765,1765,CABRIOLET,LUXE,essence
ASTON MARTIN,VANQUISH,VANQUISH,ES,non,51,"21,39999962","10,19999981","14,39999962",335.0,1814,1814,COUPE,LUXE,essence
ASTON MARTIN,VANQUISH,VANQUISH,ES,non,51,"21,39999962","10,19999981","14,39999962",335.0,1814,1814,COUPE,LUXE,essence
ASTON MARTIN,VANQUISH,VANQUISH,ES,non,51,"21,39999962","10,19999981","14,39999962",335.0,1814,1814,COUPE,LUXE,essence
ASTON MARTIN,VANQUISH,VANQUISH,ES,non,51,"21,39999962","10,19999981","14,39999962",335.0,1814,1814,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,45,"24,29999924","11,69999981","16,39999962",388.0,1755,1755,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,60000038","10,39999962","13,80000019",321.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1785,1785,CABRIOLET,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,20000076","9,300000191","12,89999962",299.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1785,1785,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,34,"19,60000038","10,39999962","13,80000019",321.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,33,"18,29999924","9,300000191","12,60000038",295.0,1705,1705,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1765,1765,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1685,1685,COUPE,LUXE,essence
ASTON MARTIN,VANTAGE,VANTAGE,ES,non,35,"19,20000076","9,300000191","12,89999962",299.0,1685,1685,COUPE,LUXE,essence
AUDI,A1,A1,ES,non,5,"6,199999809","4,400000095","5,099999905",118.0,1115,1115,BERLINE,INFERIEURE,essence
AUDI,A1,A1,ES,non,6,"6,5","4,599999905","5,300000191",122.0,1200,1200,BERLINE,INFERIEURE,essence
AUDI,A1,A1,ES,non,6,"6,5","4,599999905","5,300000191",122.0,1200,1200,BERLINE,INFERIEURE,essence
AUDI,A1,A1,ES,non,7,"5,800000191","4,099999905","4,699999809",109.0,1185,1185,BERLINE,INFERIEURE,essence
AUDI,A1,A1,ES,non,7,"5,699999809","4,099999905","4,699999809",109.0,1195,1195,BERLINE,INFERIEURE,essence
AUDI,A1,A1,ES,non,10,"7,5","5,099999905","5,900000095",139.0,1265,1265,BERLINE,INFERIEURE,essence
